date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2020-01-11,Considerable,3,Considerable,3,Moderate,2,Moderate southerly wind formed new slabs in lee terrain features on Friday. Deeper weak layers might still be sensitive to human triggering. ,
2020-01-12,Considerable,3,Considerable,3,Moderate,2,Up to 30 cm snow are expected by the end of the day on Sunday. Highest amounts are forecast for the Coquihalla area. The avalanche danger will increase throughout the day with continuing snowfall and wind affect.,
2020-01-13,Considerable,3,Considerable,3,Moderate,2,"Fluffy unconsolidated snow will hide previously formed wind slabs. Deeper weak layers might still be reactive to human triggers, particularly in the north of the region.",
2020-01-14,Considerable,3,Moderate,2,Moderate,2,"Reverse loading has likely formed wind fueled storm slabs in strange places at and above treeline, but cold temperatures should allow them to settle out rather quickly. The ticket Tuesday is seek out wind sheltered terrain where the riding should be great. ",
2020-01-15,Considerable,3,Moderate,2,Moderate,2,Wednesday's storm snow will begin to hide the damage caused by strong north wind earlier this week. Seeking out sheltered trees will keep you out of wind slab territory and offer the best riding as the first in a series of storms impacts the region.,
2020-01-16,Considerable,3,Moderate,2,Moderate,2,"AM Update: 5 - 10 cm of snow overnight on the Duffey with enough south wind to form fresh slabs that will likely be sensitive to human triggering, especially in wind exposed features at and above treeline. No new snow on the Coquihalla where the danger is MOD at all elevations",
2020-01-17,Considerable,3,Moderate,2,Moderate,2,Watch for newly formed wind slabs on Friday. These may exist at surprisingly low elevations in areas that saw the most new snow and strongest wind on Thursday. The north of the region is the greatest concern for both of these factors.,
2020-01-18,Considerable,3,Considerable,3,Moderate,2,"Forecast snowfall for Saturday's storm varies across the region, and it's not a clear cut split between north and south. Expect avalanche danger to increase over the day as new snow accumulates and is affected by wind.",
2020-01-19,Considerable,3,Considerable,3,Moderate,2,"Forecast snowfall for the storm varies across the region, and it's not a clear split between north and south. Avalanche danger will increase over the day as new snow accumulates. Expect warming to bring wet loose avalanche concerns into the mix later in the day.",
2020-01-20,Considerable,3,Moderate,2,Moderate,2,"Make observations of surface conditions to determine whether you need to manage loose wet or wind slab avalanche hazards on Monday, but be mindful of conditions that vary with elevation, especially in the north of the region. ",
2020-01-21,Moderate,2,Moderate,2,Low,1,Use caution on steep open slopes in the northern part of the region where triggering wind slab and deep persistent slab avalanches is a concern.,
2020-01-22,Considerable,3,Moderate,2,Moderate,2,"Watch for slopes where thick deposits of new snow have accumulated, especially in wind-affected terrain.",
2020-01-23,High,4,High,4,Considerable,3,An intense storm will create very dangerous avalanche conditions on Thursday.,
2020-01-24,Considerable,3,Considerable,3,Considerable,3,"Be prepared for avalanche the avalanche danger to be higher than indicated if there's heavy snowfall in your part of the region, snowfall amounts are highly variable. Updated 6:30 am",
2020-01-25,Considerable,3,Considerable,3,Moderate,2,"Triggering avalanches remains likely where new snow and wind has formed storm slabs, especially at higher elevations.",
2020-01-26,Considerable,3,Considerable,3,Moderate,2,Ongoing flurries and gusty winds continue to develop and build storm slabs.,
2020-01-27,Considerable,3,Considerable,3,Moderate,2,Flurries and gusty winds continue to build storm slabs and add load to weak layers at the bottom of the snowpack.,
2020-01-28,Considerable,3,Considerable,3,Moderate,2,"The Coquihalla will see reactive new storm slabs develop overnight. 
Further north, light amounts of new snow coupled with strong winds will continue to stress deep weak layers which have recently produced very large avalanches.",
2020-01-29,Considerable,3,Considerable,3,Low,1,New snow and strong winds will form reactive windslabs on Wednesday. The new load will continue to stress deep weak layers which have been producing very large avalanches recently in the north half of the region.,
2020-01-30,Considerable,3,Moderate,2,Low,1,Watch for newly formed wind slabs in the alpine and open areas at treeline. Take advantage of the good riding in wind sheltered areas below treeline before the big warm-up arrives on Friday.,
2020-01-31,High,4,High,4,Considerable,3,"While snowfall and extreme wind ravage the alpine, rain soaks the snowpack below 1800 m. Avalanche danger will increase to HIGH through the day Friday. ",
2020-02-01,High,4,High,4,High,4,"Avalanche danger will remain elevated Saturday. Deep weak layers at the bottom of the snowpack have experienced significant new loading from snowfall, extreme wind and rain. Avalanches triggered on these layers will be very destructive and have potential to run to valley bottom.",
2020-02-02,Considerable,3,Considerable,3,Considerable,3,"If you choose to tiptoe out into the mountains this weekend, stick to conservative, low consequence terrain and avoid overhead hazard. ",
2020-02-03,Considerable,3,Considerable,3,Considerable,3,"While northerners in the region continue to tiptoe through mountains plagued by touchy deep persistent avalanche problems, avalanche danger in the south of the region will be MODERATE at all elevations.",
2020-02-04,Considerable,3,Considerable,3,Moderate,2,Posted avalanche danger ratings are for the north of the region where a deep persistent avalanche problem continues to be a concern. Avalanche danger in the south of the region (Coquihalla and Manning areas) is MODERATE.,
2020-02-05,Considerable,3,Moderate,2,Moderate,2,Posted avalanche danger ratings are for the north of the region where a deep persistent avalanche problem continues to be a concern. Avalanche danger in the south of the region (Coquihalla and Manning areas) is MODERATE in the alpine.,
2020-02-06,Considerable,3,Considerable,3,Moderate,2,The danger rating is based on the forecast snowfall amounts for the south of the region where 20-35 cm of snow are expected by Thursday evening. Be careful when transitioning into wind affected terrain. Fresh wind slabs will be sensitive to human triggering. ,
2020-02-07,Considerable,3,Considerable,3,Moderate,2,Strong southwest wind will redistribute the recent snow and form wind slabs in lee terrain features at treeline and in the alpine. Rising freezing levels might weaken the upper snow pack at lower elevations. ,
2020-02-08,Considerable,3,Considerable,3,Moderate,2,The storm will intensify overnight and strong southwest wind combined with new snow will form fresh wind slabs in lee terrain features. Highest snowfall amounts of 20-30 cm are expected in the Coquihalla area.,
2020-02-09,Considerable,3,Moderate,2,Moderate,2,Friday's storm delivered 20-30 cm in the south of the region and 10-15 cm in the north with changing wind direction from southwest to north. Wind slabs were created on all aspects and might still be sensitive to human triggers especially when hit by the sun. ,
2020-02-10,Considerable,3,Moderate,2,Moderate,2,Shifting wind during the recent storm formed wind slabs on all aspects at treeline and in the alpine. Wind slabs might still be sensitive to human triggers.,
2020-02-11,Moderate,2,Moderate,2,Low,1,"Generally favourable avalanche conditions but watch for wind slabs on steep, wind-affected slopes.",
2020-02-12,Moderate,2,Moderate,2,Low,1,"Generally favourable avalanche conditions but watch for wind slabs on steep, wind-affected slopes.",
2020-02-13,Moderate,2,Moderate,2,Low,1,Watch for wind slabs in lee features like ridge crests and steep roll-overs at alpine and treeline elevations. ,
2020-02-14,Moderate,2,Moderate,2,Low,1,Watch for wind slabs in lee features like ridge crests and steep roll-overs at alpine and treeline elevations.,
2020-02-15,Moderate,2,Moderate,2,Low,1,"New snow and wind will sustain wind slab development. Expect to find a more reactive snowpack in areas with heavier snowfall rates. And in areas where more than 20 cm fresh snow accumulates, avalanche hazard will be Considerable.",
2020-02-16,Moderate,2,Moderate,2,Moderate,2,"Potentially deep wind slabs can be found in exposed terrain, especially immediately lee of ridge crest. Caution is needed in the trees right now too, the most recent storm snow is resting on a surface hoar layer that seems to be fairly widespread in the north of the region.",
2020-02-17,Moderate,2,Moderate,2,Moderate,2,"Wind has redistributed recent storm snow building more reactive deposits around ridges and convex rolls. A spotty layer of surface hoar has been reported at lower elevations under the recent snow, dig down and investigate the bond of new and old snow before committing to terrain.",
2020-02-18,Moderate,2,Low,1,Low,1,"Sun and warm temperatures help the snowpack settle and bond. Keep an eye on sunny slopes warming through the day, move to more shaded terrain and avoid overhead hazards if the surface snow becomes moist or wet.",
2020-02-19,Moderate,2,Low,1,Low,1,"As you travel, look for the snow to moisten on sun-exposed slopes and be observant for lingering wind slabs.",
2020-02-20,Low,1,Low,1,Low,1,"Thursday will be another great day to soak in some sun. As you travel, observe for isolated pockets of wind slab in steep alpine terrain, wet snow on sun-exposed slopes, and weakening cornices during the daytime heat.",
2020-02-21,Low,1,Low,1,Low,1,"One more quiet weather day before stormy weather reaches the region over the weekend. Remember that low hazard does not mean no hazard; pockets of wind slabs may still be found in the region. In the north, shallow slabs could act as a trigger for buried weak layers.",
2020-02-22,Considerable,3,Considerable,3,Moderate,2,"Friday night's storm will drop snow onto various surfaces that the snow may not bond well to. Conservative decision making is recommended. The danger may be one step lower in the south of the region (e.g. Coquihalla, Manning), where less snowfall is forecast.",
2020-02-23,Considerable,3,Considerable,3,Considerable,3,Avalanche danger will increase as touchy storm slabs build through the day Sunday.,
2020-02-24,Considerable,3,Considerable,3,Considerable,3,Recent snow rests on a weak layer so it may take longer than usual to bond to old surfaces and will likely remain reactive to human traffic. Continue to make conservative terrain choices while storm snow settles and stabilizes.,
2020-02-25,Moderate,2,Moderate,2,Moderate,2,"Avalanche danger will be a step higher in the south half of the region where more snow fell on a potential weak layer. If you're finding wind slab development or signs of instability, keep it dialed back. Let us know what you see out there on the Mountain Information Network!",
2020-02-26,Moderate,2,Moderate,2,Low,1,"Avalanche danger will be a step higher in the south half of the region where storm slabs are deeper, more wind-affected and may sit over a weak layer.",
2020-02-27,Moderate,2,Moderate,2,Low,1,Wind slabs may sit on a weak interface. Caution around wind loaded ridgetops in the alpine and on convexities at upper treeline elevations.,
2020-02-28,Moderate,2,Moderate,2,Low,1,"Incoming snow and increasing wind are expected to complicate the existing wind slab problem. Caution around drifted slopes and roll-overs at upper elevations, especially where these slabs overly a weaker interface.",
2020-02-29,Considerable,3,Considerable,3,Moderate,2,"Feb 29 6:45 AM Update: 30 cm fell around Coquihalla, with 10 to 20 cm elsewhere in the region. Watch for wind slab development with shifting wind. Treat the hazard as HIGH around Coquihalla today.",
2020-03-01,Considerable,3,Moderate,2,Low,1,"Wind-drifted snow at upper elevations is the primary concern for the region on Sunday. In the north, buried weak layers will require careful evaluation and terrain selection. Ice climbers be wary of periods of strong sun.",
2020-03-02,Moderate,2,Moderate,2,Low,1,"Strong winds and incremental snowfall are expected to continue to build wind slabs at upper elevations. In the northern part of the region, buried weak layers require careful evaluation and terrain selection.",
2020-03-03,Moderate,2,Moderate,2,Low,1,Strong winds and incremental snowfall continue to build wind slabs at upper elevations. Deeper instabilities cannot yet be discounted.,
2020-03-04,Considerable,3,Moderate,2,Moderate,2,"Snow and strong wind are forecast for Tuesday night, followed by a mix of sun and cloud. Slabs may be touchy on Wednesday. Treat the danger as HIGH if you find 30+ cm of snow accumulation, which could happen around the Coquihalla.",
2020-03-05,Considerable,3,Considerable,3,Moderate,2,"Snow and strong wind are forecast for Thursday, with the most snow in the north of the region. Slabs will rapidly grow and become touchy. Treat the danger as HIGH if you find more than 30 cm of snow or during periods of rapid loading.",
2020-03-06,Considerable,3,Moderate,2,Low,1,"Slabs formed from Thursday's snow may take some time to bond, particularly in wind-loaded terrain features. Intense sun could destabilize sun-exposed slopes and cornices will weaken.",
2020-03-07,Considerable,3,Moderate,2,Low,1,"Slabs formed from Thursday's snow may take some time to bond, particularly in wind-loaded terrain features. Be wary of cornices, as they are likely large and weak and could trigger buried weak layers.",
2020-03-08,Moderate,2,Moderate,2,Low,1,"Slabs formed from Thursday's snow may take a bit more time to bond, particularly in wind-loaded terrain features. Should the sun pop out, it could destabilize sun-exposed slopes and large cornices will weaken.",
2020-03-09,Moderate,2,Moderate,2,Low,1,"A stable weather pattern with little precipitation is expected in the next few days. Should the sun pop out, it could destabilize sun-exposed slopes and weaken cornices.",
2020-03-10,Considerable,3,Moderate,2,Low,1,"A swift uptick in winds should put increasing wind slab hazards at top of mind for Tuesday. Keep your guard up around steep, sheltered slopes in the north of the region, where persistent slabs are a lingering concern.",
2020-03-11,Considerable,3,Moderate,2,Low,1,"Watch for newly formed and reactive wind slabs as approach wind-exposed elevations and ridgetop features on Wednesday. Keep your guard up around steep, sheltered slopes in the north of the region, where persistent slabs are a lingering concern.",
2020-03-12,Moderate,2,Moderate,2,Low,1,Analyze the snow surface for patterns of wind redistribution to navigate around wind slab problems at higher elevations.,
2020-03-13,Moderate,2,Moderate,2,Moderate,2,"Strong outflow winds push into the region on Friday - strongest at low elevations. Higher elevations still hold recent and reactive slabs, but watch for touchy new wind slabs forming in atypical elevation bands and aspects over the day.",
2020-03-14,Moderate,2,Moderate,2,Low,1,"Expect to find wind slabs in atypical terrain due to northeast wind. Cold air may limit the effect of the sun, but still apply caution if the snow surface moistens.",
2020-03-15,Moderate,2,Moderate,2,Moderate,2,Expect to find wind slabs in atypical terrain due to northeast wind. The day will progressively warm up and the sun could moisten snow on sun-exposed slopes and weaken cornices.,
2020-03-16,Considerable,3,Considerable,3,Considerable,3,A rapid rise in freezing level is forecast and there is uncertainty on how quickly it will warm the snowpack. It could trigger an avalanche cycle. Treat the hazard as HIGH and avoid avalanche terrain and overhead exposure if you observe natural avalanche activity.,
2020-03-17,Moderate,2,Moderate,2,Moderate,2,Avalanches will become more likely as the snow heats up. Be very cautious around cornices and large slopes getting hit by the sun.,
2020-03-18,Moderate,2,Low,1,Low,1,Little change is expected due to a stable weather pattern. Be extra cautious as slopes warm up throughout the day.,
2020-03-19,Moderate,2,Low,1,Low,1,Warm sunny weather continues. Use increased caution when slopes and cornices warm up throughout the day.,
2020-03-20,Low,1,Low,1,Low,1,Warm sunny weather continues. Use increased caution when slopes and cornices warm up throughout the day.,
2020-03-21,Low,1,Low,1,Low,1,Warm sunny weather continues. Use increased caution when slopes and cornices warm up throughout the day.,
2020-03-22,Low,1,Low,1,Low,1,Keep your risk tolerance to a minimum while public health resources are strained. Be sure to post your observations to the Mountain Information Network if you are heading out! ,
2020-03-23,Moderate,2,Moderate,2,Low,1,Human triggered avalanches will be possible on Monday with new snow and wind in the forecast. Keep your risk tolerance to a minimum while public health resources are strained.,
2020-03-24,Moderate,2,Moderate,2,Low,1,"New snow is creating heightened avalanche conditions, especially in southern parts of the region.",
2020-03-25,Moderate,2,Low,1,Low,1,New snow has created heightened avalanche conditions at higher elevations.,
2020-03-26,Moderate,2,Low,1,Low,1,Recent snow and wind have created heightened avalanche conditions at higher elevations.,
2020-03-27,Moderate,2,Low,1,Low,1,Recent snow and wind have created heightened avalanche conditions at higher elevations.,
2020-03-28,Considerable,3,Considerable,3,Moderate,2,New snow and strong wind will create dangerous avalanche conditions. ,
2020-03-29,Considerable,3,Considerable,3,Moderate,2,New snow and strong winds are creating dangerous avalanche conditions. This is the final forecast for the season.,
2020-03-30,,,,,,,,
2020-03-31,,,,,,,,
2020-04-01,,,,,,,,
2020-04-02,,,,,,,,
2020-04-03,,,,,,,,
2020-04-04,,,,,,,,
2020-04-05,,,,,,,,
2020-04-06,,,,,,,,
2020-04-07,,,,,,,,
2020-04-08,,,,,,,,
2020-04-09,,,,,,,,
2020-04-10,,,,,,,,
2020-04-11,,,,,,,,
2020-04-12,,,,,,,,
2020-04-13,,,,,,,,
2020-04-14,,,,,,,,
2020-04-15,,,,,,,,
